13986352,The Playlist 🎬,friends,3362,110111,2696,183008,Tue Feb 26 04:52:46 +0000 2008,https://t.co/hSiiJVCe6s,https://pbs.twimg.com/profile_images/725785378439987200/R8ynRNK8_normal.jpg,Insta: @theplaylistnation
24481831,Haiti News Network - HNN,friends,3993,106818,900,943624,Sun Mar 15 03:44:56 +0000 2009,https://t.co/uOQ3fRhy94,https://pbs.twimg.com/profile_images/821104834271211521/drhaM6mt_normal.jpg,509 4079 8965. - 1 617 365 2929
40340946,HipHopWired,friends,1315,101916,1301,225309,Fri May 15 21:42:28 +0000 2009,http://t.co/3QJrsNECJL,https://pbs.twimg.com/profile_images/482178295803281409/wnWpVAfV_normal.png,
38443980,Real Housewives,friends,92,101799,616,111513,Thu May 07 14:47:18 +0000 2009,https://t.co/f5tkH9OwUp,https://pbs.twimg.com/profile_images/1849514124/rosie-the-riveter-button-0276_normal.jpg,
34275170,Cosmopolitan PH,friends,297,101520,457,72973,Wed Apr 22 13:47:11 +0000 2009,https://t.co/MsLfLe6kbw,https://pbs.twimg.com/profile_images/1002401541213392896/v5iHvcOk_normal.jpg,Philippines
82072251,News from Bangladesh,friends,713,100969,167,151416,Tue Oct 13 11:36:26 +0000 2009,https://t.co/JOpoOTQnpf,https://pbs.twimg.com/profile_images/833676659756761089/i6wv9_KF_normal.jpg,"Oslo, Norway"
1542400573,Ed & Andrea,friends,9118,96576,347,29526,Mon Jun 24 03:17:49 +0000 2013,,https://pbs.twimg.com/profile_images/378800000506588726/6e8c2b005faef59e7842b78a5a98b05a_normal.jpeg,São Paulo - Brazil
20013113,EjeCentral,friends,581,88936,1526,437337,Tue Feb 03 23:22:51 +0000 2009,https://t.co/zFAjr1l654,https://pbs.twimg.com/profile_images/1174196501175840768/-YMXKrhm_normal.jpg,México
36408305,Star Magazine,friends,1087,88523,696,28496,Wed Apr 29 17:01:51 +0000 2009,http://t.co/1eIOXEFdSe,https://pbs.twimg.com/profile_images/897111718261919744/_djk1qFh_normal.jpg,
138168339,Victoria Brownworth🎃👻💀,friends,3250,85398,1299,359223,Wed Apr 28 20:29:42 +0000 2010,https://t.co/Cha2mx2RmX,https://pbs.twimg.com/profile_images/979460211973947392/Z7jiTVfc_normal.jpg,"Philly, natch"
311631372,The CA Corporation,friends,4,85319,13,9051,Sun Jun 05 19:42:50 +0000 2011,http://t.co/hlcTi5Br,https://pbs.twimg.com/profile_images/536227739464765440/6yMs9bLI_normal.png,"Berlin, Germany"
160131888,The Himalayan Times,friends,79,84882,319,123398,Sun Jun 27 08:01:04 +0000 2010,https://t.co/fw7Cgx0iTG,https://pbs.twimg.com/profile_images/378800000742583092/7830e5564d64a8cf925015e7b4f85169_normal.jpeg,"Anamnagar, Kathmandu, Nepal"
36008477,Bleeding Cool,friends,2307,79265,2618,147070,Tue Apr 28 06:33:52 +0000 2009,http://t.co/ZjYNjVMovE,https://pbs.twimg.com/profile_images/618102553713221632/vodLCsC9_normal.jpg,"Los Angeles USA To London, UK"
14576841,News 8 San Diego,friends,37,79012,1042,81114,Mon Apr 28 22:45:12 +0000 2008,http://t.co/UfRhqbepQl,https://pbs.twimg.com/profile_images/1052648330956664832/ayJW5Xra_normal.jpg,"San Diego, CA"
337529500,DREAMERS.ID,friends,491,76476,206,605475,Mon Jul 18 05:08:18 +0000 2011,https://t.co/YkJl6ZTo8p,https://pbs.twimg.com/profile_images/978580654060224512/MzMfG0bI_normal.jpg,"Jakarta, Indonesia"
466864852,Bo Snerdley,friends,1409,75822,689,145940,Tue Jan 17 21:41:15 +0000 2012,,https://pbs.twimg.com/profile_images/378800000320453954/9b6ebba801de5731618cc5e81950c4d8_normal.png,Southern Command
925543514,Hollywood Journal,friends,7134,75357,71,2205,Sun Nov 04 15:20:31 +0000 2012,https://t.co/nypLZuPe9W,https://pbs.twimg.com/profile_images/997139150456479744/m0GZnp2n_normal.jpg,United States
18072400,OCEANUP,friends,1209,71934,1302,76958,Fri Dec 12 07:37:47 +0000 2008,http://t.co/41S1w1y7E0,https://pbs.twimg.com/profile_images/378800000763972726/3ed53cb42b4aad11eed47fbb75f9b188_normal.png,
280143611,Tuks FM 107.2 News,friends,203,71797,124,63934,Sun Apr 10 18:41:49 +0000 2011,https://t.co/O0liUuAUAk,https://pbs.twimg.com/profile_images/893156049376526336/vL06y-U7_normal.jpg,
2377703834,RetroNewsNow,friends,834,71784,748,39765,Fri Mar 07 21:59:24 +0000 2014,,https://pbs.twimg.com/profile_images/1043422441261998080/d9HSuZTA_normal.jpg,USA
750281750,みれあ👑新刊委託中,friends,835,68824,1375,82579,Fri Aug 10 23:54:49 +0000 2012,https://t.co/YkJX90M5IM,https://pbs.twimg.com/profile_images/1150671665942056960/tMqY9Scp_normal.png,ﾌﾞﾁｬﾗﾃｨ
323197452,Radiocity 97FM,friends,647,68378,86,147415,Fri Jun 24 12:32:26 +0000 2011,https://t.co/odBBSn4M9n,https://pbs.twimg.com/profile_images/378800000429255074/24ad6ac958bfccdafa8d35d58a14340a_normal.png,"Kampala, Uganda, East Africa"
3102051970,#BBNajia2019,friends,5,68296,58,41064,Sat Mar 21 15:32:32 +0000 2015,https://t.co/Rt2eGvd6Kv,https://pbs.twimg.com/profile_images/689055608952221696/ddKXcaxF_normal.jpg,Global
260537964,US President News,friends,31,67909,957,116190,Fri Mar 04 02:20:23 +0000 2011,http://t.co/mAxZ2em8ED,https://pbs.twimg.com/profile_images/378800000553789110/dd701f3b8ffbc5a7c3ebfa15837b64dd_normal.png,United States of America
16680180,Starcasm,friends,5692,66149,262,45004,Fri Oct 10 06:17:16 +0000 2008,http://t.co/sAyVy9ybd7,https://pbs.twimg.com/profile_images/599751725566730241/pZOwrHL-_normal.jpg,The Internet
2164876369,Rep. Steven Smith 🇺🇸,friends,6395,62418,936,224758,Wed Oct 30 14:24:12 +0000 2013,,https://pbs.twimg.com/profile_images/1165245394177146880/9Fg6pl_f_normal.jpg,"Valdosta, Georgia, USA"
1167515821,"Karen Kettner, Esq.",friends,7419,61629,254,40246,Mon Feb 11 01:35:32 +0000 2013,https://t.co/f0bsijwugb,https://pbs.twimg.com/profile_images/591725784403947520/Ym-_RXpd_normal.jpg,Boston and Beyond
3533535676,Strife Magazine,friends,873,61064,207,39378,Thu Sep 03 11:29:11 +0000 2015,https://t.co/D5wDtCWwXg,https://pbs.twimg.com/profile_images/1026173777837780992/ZphEgTq2_normal.jpg,
489549033,Team #Tinimash,friends,936,60809,13,52761,Sat Feb 11 16:58:25 +0000 2012,http://t.co/eA499Jd97x,https://pbs.twimg.com/profile_images/633397173078654976/lGMJ1P6A_normal.jpg,Nigeria / United Kingdom
27404671,SavageNationFans,friends,221,59231,945,329415,Sun Mar 29 09:44:30 +0000 2009,https://t.co/0N3VsD1CnQ,https://pbs.twimg.com/profile_images/126588932/savage_nation_normal.jpg,Savage States of America
937962626222497793,Devdiscourse,friends,609,58557,47,149084,Tue Dec 05 08:31:31 +0000 2017,https://t.co/CELXEGzKqt,https://pbs.twimg.com/profile_images/994485257327046656/8DSy51HP_normal.jpg,National Capital Region
51552352,Kaveri,friends,2617,56484,774,360789,Sat Jun 27 20:51:46 +0000 2009,,https://pbs.twimg.com/profile_images/782616399264882690/3xeV9Yk6_normal.jpg,Here and There
42414950,92Q Jams,friends,1411,55031,216,73059,Mon May 25 14:33:52 +0000 2009,http://t.co/h8cCZplojx,https://pbs.twimg.com/profile_images/2767591464/5d7314d3bc44e8d7df3743c11cb32ea5_normal.png,"Baltimore, MD"
981334892,POWER 107.9,friends,35,54863,295,69587,Fri Nov 30 22:07:28 +0000 2012,https://t.co/1afU3lxrdR,https://pbs.twimg.com/profile_images/658315097052479488/myrfE3SY_normal.png,"Los Angeles, CA"
1396478970,BEACH 103.1,friends,49,53478,313,37309,Thu May 02 07:24:50 +0000 2013,https://t.co/v7mRxyizUo,https://pbs.twimg.com/profile_images/1113515852010332160/Ny0JDWGX_normal.jpg,"Cocoa Beach, FL"
1481103372,IG: @DJGridUSA,friends,72,53374,243,37476,Tue Jun 04 02:12:33 +0000 2013,https://t.co/Bl5ywIwP7a,https://pbs.twimg.com/profile_images/1178294843782635523/hn8SDAdn_normal.jpg,United States
413327979,Scott Ford,friends,4646,53173,696,206774,Tue Nov 15 19:09:39 +0000 2011,,https://pbs.twimg.com/profile_images/1121927992480075777/gdZWMDXu_normal.jpg,"Cincinnati, Ohio"
387450674,StarsMoonandSun ✨🌘🌞,friends,7355,52088,640,257695,Sun Oct 09 02:49:39 +0000 2011,https://t.co/8UC6y2R2wa,https://pbs.twimg.com/profile_images/1181600542965080064/mLz27XDM_normal.jpg,NYC to Pluto 🚀
565714723,iRealHousewives,friends,1178,52075,177,94953,Sat Apr 28 20:15:44 +0000 2012,https://t.co/L1OFG1OMQJ,https://pbs.twimg.com/profile_images/1145698473330671617/XR_9VIwQ_normal.jpg,"Palm Springs, CA"
159207133,Ken Kirk (DocReefer),friends,1273,51920,245,324921,Thu Jun 24 19:17:44 +0000 2010,https://t.co/lfi68GdyUU,https://pbs.twimg.com/profile_images/1823640681/Doc_Reefer_by_Nicky_Crop_Orange_NDP_Leaves_normal.jpg,"Edmonton, Alberta"
53661501,Reality Tea,friends,402,51367,425,97370,Sat Jul 04 12:46:25 +0000 2009,https://t.co/JoiAW7i6XX,https://pbs.twimg.com/profile_images/871370891392724993/Weurf3ic_normal.jpg,
823948190,BBNaija,friends,1691,49629,118,147959,Fri Sep 14 20:32:38 +0000 2012,https://t.co/IoIhpRPIY0,https://pbs.twimg.com/profile_images/648258178652721152/12MD2DyR_normal.jpg,Abuja 
176432659,サラキ@虚無,friends,969,48980,1142,26757,Mon Aug 09 14:37:09 +0000 2010,,https://pbs.twimg.com/profile_images/1178946897114853376/jds77IQi_normal.jpg,ぎふぅ
16665960,ELLIOT IN THE MORNING,friends,1346,47747,448,103265,Thu Oct 09 13:31:12 +0000 2008,https://t.co/akfZxVELIl,https://pbs.twimg.com/profile_images/1080210071265644544/NSmnzNxK_normal.jpg,"Washington, D.C."
913381237,Tony Simon,friends,139,46262,308,154166,Mon Oct 29 22:32:02 +0000 2012,,https://pbs.twimg.com/profile_images/3532831260/baba563eb6b09a4f29e094d9c4371850_normal.jpeg,Brazil / USA
28287910,BarbaraDelorisWalker,friends,4379,46057,56,22377,Thu Apr 02 05:21:26 +0000 2009,https://t.co/ALC1rR4VzI,https://pbs.twimg.com/profile_images/418459100885045248/WbS2ldsY_normal.jpeg,"Oakbrook Terrace, IL"
19925353,WWAY News,friends,677,45584,587,102208,Mon Feb 02 19:39:40 +0000 2009,https://t.co/GadyW2bWqy,https://pbs.twimg.com/profile_images/814875214005895168/pZUyyqDw_normal.jpg,"Wilmington, NC"
22048152,Instinct Magazine,friends,740,45160,708,39675,Thu Feb 26 19:18:44 +0000 2009,http://t.co/osuAB6zB5K,https://pbs.twimg.com/profile_images/875808222984126465/C6rnr1UY_normal.jpg,"Burbank, CA"
565521611,Atlanta Black Star,friends,87,45114,657,50403,Sat Apr 28 15:26:37 +0000 2012,https://t.co/Ma1o45NWTZ,https://pbs.twimg.com/profile_images/761258193548894208/mOcui01p_normal.jpg,"Atlanta, GA"
132779174,Harper's BAZAAR Singapore,friends,532,44586,157,19951,Wed Apr 14 04:39:50 +0000 2010,https://t.co/Vtw05ayxRA,https://pbs.twimg.com/profile_images/920183776382029824/PkxbTE0o_normal.jpg,Singapore
586507928,WiLD 92.7,friends,56,44422,201,27095,Mon May 21 12:35:43 +0000 2012,https://t.co/aZEslUCm9e,https://pbs.twimg.com/profile_images/904865534302400513/-GMjKySC_normal.jpg,"Daytona Beach, FL"
65109514,Global Issues Web,friends,1983,44110,272,850747,Wed Aug 12 18:07:19 +0000 2009,https://t.co/2puX55ZoQT,https://pbs.twimg.com/profile_images/2634696934/fbbd02b9e0ac76801b12e7fdecdf68be_normal.jpeg,"Los Angeles, California, USA"
1481143356,DJ Snow White,friends,49,44000,216,59453,Tue Jun 04 02:36:20 +0000 2013,https://t.co/dwxT1zvgqR,https://pbs.twimg.com/profile_images/1148395673097822213/7py5WrvD_normal.jpg,"Las Vegas, NV"
58845996,BlackAmericaWeb.com,friends,50,43789,410,62469,Tue Jul 21 16:44:12 +0000 2009,http://t.co/cFjXkR5NQA,https://pbs.twimg.com/profile_images/462288250753667074/9L2lxtoV_normal.jpeg,"Dallas, TX"
72820731,Virgin Media News,friends,221,43781,400,50424,Wed Sep 09 10:28:47 +0000 2009,https://t.co/KmWOPtXQGm,https://pbs.twimg.com/profile_images/1100418133771341824/YADGbau4_normal.png,"Dublin, Ireland"
39779350,103 JAMZ,friends,219,43067,176,45351,Wed May 13 16:03:28 +0000 2009,https://t.co/XFcgPTfEva,https://pbs.twimg.com/profile_images/831548916978036738/WETdBs3E_normal.jpg,Hip-Hop and R&B for Hampton Roads
22546772,NY Daily News Gossip,friends,2159,43016,953,56962,Mon Mar 02 22:40:19 +0000 2009,https://t.co/Ij42XH8QzN,https://pbs.twimg.com/profile_images/2606233802/paazxx0x81r3l97brxcu_normal.png,New York City
299001466,Reality Box,friends,1315,42941,93,39384,Sun May 15 10:04:45 +0000 2011,https://t.co/ciooDgSzMp,https://pbs.twimg.com/profile_images/876938077142495233/02N0UdDu_normal.jpg,Global
285476609,HipHopSince1987.com,friends,2106,42921,458,406223,Thu Apr 21 06:44:04 +0000 2011,https://t.co/R94yPp3je6,https://pbs.twimg.com/profile_images/461547380819513344/G3JS0OWa_normal.jpeg,"Philadelphia, Pa"
628367263,🆃🅷🅴 🆂🆃🆄🅳🅸🅾 🅴🆇🅴🅲,friends,1290,42558,762,85011,Fri Jul 06 13:05:25 +0000 2012,https://t.co/9tYPg2J00p,https://pbs.twimg.com/profile_images/687570057673703424/oNIY5oVC_normal.jpg,United States
135601649,Katapult Enterprises,friends,8325,42404,385,60770,Wed Apr 21 19:33:20 +0000 2010,https://t.co/8arPMMlgAt,https://pbs.twimg.com/profile_images/1101762256222765056/qjyJPoMx_normal.jpg,Worldwide
226828258,Financial Buzz,friends,16,41201,735,643895,Wed Dec 15 05:20:46 +0000 2010,http://t.co/tQ84KE0ujo,https://pbs.twimg.com/profile_images/1009537056022900736/9CryGRSB_normal.jpg,"New York, New York"
1437718536,URBAN 96.5 RADIO,friends,513,40896,135,129552,Sat May 18 08:06:47 +0000 2013,https://t.co/aqsZ0LwNf2,https://pbs.twimg.com/profile_images/948666889022136320/7QVhJdIy_normal.jpg,Africa
907454761766494208,Bicara Box Office,friends,398,39897,87,26627,Tue Sep 12 04:04:09 +0000 2017,https://t.co/TW5tbcbwNC,https://pbs.twimg.com/profile_images/1113030868522524672/0hw2UA9s_normal.png,Indonesia
852261223,ClickIttefaq.com,friends,2288,39682,165,128506,Sat Sep 29 04:53:55 +0000 2012,https://t.co/fLNHekQ3tr,https://pbs.twimg.com/profile_images/378800000208279057/ec98e003644db20d50054d638db6583b_normal.jpeg,"Dhaka, Bangladesh"
730510490,EDWARD ASHTON 🇺🇸,friends,4564,39649,295,175374,Wed Aug 01 11:31:59 +0000 2012,https://t.co/EOaWhpuW2G,https://pbs.twimg.com/profile_images/919691544302637058/0qF94UYE_normal.jpg,PALM BEACH.FLORIDA USA
91426983,Today In History,friends,745,39646,702,62704,Fri Nov 20 21:14:41 +0000 2009,,https://pbs.twimg.com/profile_images/536088883/titanic_normal.jpg,World Wide
16398159,lovelyti,friends,307,39326,194,50935,Mon Sep 22 01:53:30 +0000 2008,https://t.co/NkXY2Uxlbf,https://pbs.twimg.com/profile_images/1074616511384432640/9YJ5-XTQ_normal.jpg,http://www.lovelyti.com
397545273,Jeff Lord,friends,284,39316,575,24236,Mon Oct 24 20:48:38 +0000 2011,,https://pbs.twimg.com/profile_images/520287112709410816/B3nn7rvh_normal.jpeg,"Harrisburg, PA"
17490866,YourTango,friends,7231,39257,971,88243,Wed Nov 19 17:45:17 +0000 2008,https://t.co/Ylst84hlIX,https://pbs.twimg.com/profile_images/880632926328807425/EeVPGHAd_normal.jpg,NYC
900437108363591682,Celebs 🌟,friends,31,38911,13,304901,Wed Aug 23 19:18:30 +0000 2017,https://t.co/qDeHxUTGEz,https://pbs.twimg.com/profile_images/1006673407268868099/BSPn3V0V_normal.jpg,United States
48918759,Robin Davidman,friends,5568,37903,1441,278092,Sat Jun 20 03:46:28 +0000 2009,,https://pbs.twimg.com/profile_images/512408957407621120/h9vJ29tD_normal.jpeg,Florida
718492009842020353,Reality Talent,friends,150,37864,12,7219,Fri Apr 08 17:33:38 +0000 2016,https://t.co/fd77PNczz8,https://pbs.twimg.com/profile_images/904897234902204416/liDXJ55A_normal.jpg,"New York, NY"
791786665,Touchpoint LIVE,friends,1185,37635,806,252857,Thu Aug 30 15:05:48 +0000 2012,http://t.co/DUNWfJwpsJ,https://pbs.twimg.com/profile_images/584652445315239937/QAc1YAwW_normal.jpg,"New York CIty, US"
44120028,Find Tickets Today,friends,1946,36806,24,26847,Tue Jun 02 13:45:25 +0000 2009,https://t.co/XVr0xUaSmV,https://pbs.twimg.com/profile_images/783300451131330560/XnvPDJHC_normal.jpg,"USA, UK, Europe"
19405146,Superman (Captured.),friends,606,36570,592,46487,Fri Jan 23 18:01:26 +0000 2009,https://t.co/8xFxGMFArz,https://pbs.twimg.com/profile_images/1183798387562471426/XT9HVeFQ_normal.jpg,Metropolis
15535789,uInterview,friends,1214,36107,95,18809,Tue Jul 22 19:30:36 +0000 2008,http://t.co/nMsHGpAG3J,https://pbs.twimg.com/profile_images/527665417/Picture_1_normal.png,New York
1114824204,Big Brother Naija Fans,friends,681,35721,51,32662,Wed Jan 23 17:11:35 +0000 2013,https://t.co/kBqJQMqo4z,https://pbs.twimg.com/profile_images/1160570043761082368/1zHQ8smO_normal.jpg,Nigeria
2798623182,Opening Day Game,friends,8824,35662,90,100435,Mon Sep 08 21:34:54 +0000 2014,http://t.co/yKaGV5XxsC,https://pbs.twimg.com/profile_images/509122270199955457/KTMVmvqa_normal.jpeg,"Columbia, MD"
87287287,Aaron Fernandes,friends,1769,35628,266,72718,Tue Nov 03 21:30:11 +0000 2009,http://t.co/Yx4cxRvUGw,https://pbs.twimg.com/profile_images/537359661402320897/CGBWQprE_normal.jpeg,"Toronto, Ontario"
14305711,SheFinds,friends,9415,35425,1087,51309,Fri Apr 04 19:57:47 +0000 2008,http://t.co/bUcvhpGoWX,https://pbs.twimg.com/profile_images/989927755335647232/TW_CApEK_normal.jpg,"New York, NY"
528867878,SHOWBIZ Nigeria,friends,478,35254,129,99420,Sun Mar 18 21:33:22 +0000 2012,https://t.co/72FJWeov8a,https://pbs.twimg.com/profile_images/421890367416311809/mUS6Doyq_normal.jpeg,Nigeria
21394379,World Nuclear News,friends,431,34967,1254,15267,Fri Feb 20 13:00:57 +0000 2009,http://t.co/qGpXBLxxTm,https://pbs.twimg.com/profile_images/879308994925522944/ts3sSgDi_normal.jpg,
533663172,ditlo,friends,1011,34195,24,15586,Thu Mar 22 22:23:37 +0000 2012,http://t.co/kOtkwfkmkC,https://pbs.twimg.com/profile_images/2386289308/qk8l2qaraownv6d445l7_normal.jpeg,Everywhere
54159409,www.majalahtrax.com,friends,551,33960,211,53308,Mon Jul 06 08:59:42 +0000 2009,https://t.co/u5JzaivaWv,https://pbs.twimg.com/profile_images/693144057325817856/g7mS4jt8_normal.jpg,Jakarta
36699077,Feldstein Family Law Group P.C.,friends,8982,33921,158,13989,Thu Apr 30 16:07:47 +0000 2009,https://t.co/y6Chiq07Wa,https://pbs.twimg.com/profile_images/1013833002944589825/HSIbiWVn_normal.jpg,"Markham, ON, CA, L3R 9X9"
615687834,Herbert Mann,friends,9091,33596,306,35296,Fri Jun 22 23:12:09 +0000 2012,,https://pbs.twimg.com/profile_images/1113917855311904768/mc3gi61c_normal.png,"Glendale, CA"
331376866,Manny_Ottawa,friends,303,33499,315,123673,Fri Jul 08 02:35:22 +0000 2011,,https://pbs.twimg.com/profile_images/378800000825937239/4d80ac69387c4bcfc8657816f6794516_normal.jpeg,Ottawa Canada
334808296,AllAboutTRH,friends,269,33339,209,46059,Wed Jul 13 18:09:15 +0000 2011,https://t.co/fDvqpQplco,https://pbs.twimg.com/profile_images/820014901213204480/HQ8Y0cXu_normal.jpg,Have a tip? Email us: Roxanne@AllAboutTRH.com
417395419,❤️Kasey❤️️,friends,324,33280,45,92307,Sun Nov 20 21:50:05 +0000 2011,https://t.co/t48YaiHqnI,https://pbs.twimg.com/profile_images/874076087893893121/J-hwqxIv_normal.jpg,With Kimye 
778976910,Mark Higbee,friends,56,33202,485,839702,Fri Aug 24 21:13:29 +0000 2012,http://t.co/sNpfmOJB6h,https://pbs.twimg.com/profile_images/2543877730/ocv9dv0eg2tv7xkfsc8y_normal.jpeg,
459379674,ENSTARS,friends,660,33182,147,44683,Mon Jan 09 16:08:36 +0000 2012,http://t.co/DMmBDS2Jsx,https://pbs.twimg.com/profile_images/463383042547937280/cpHYyk_l_normal.jpeg,New York City
3321571439,Outlander Headquarters,friends,1126,32964,135,52317,Fri Jun 12 19:47:29 +0000 2015,https://t.co/bKWDcmbqO6,https://pbs.twimg.com/profile_images/1183869105100730368/qMTdItjS_normal.jpg,United States 🇺🇸
26069909,Boom 103.9 Philly,friends,6082,32897,357,76056,Mon Mar 23 19:27:15 +0000 2009,,https://pbs.twimg.com/profile_images/1085607051450040320/tO2MdA3T_normal.jpg,Philadelphia (NJ & Del)
1587296611,Hollywood Reporter Style,friends,689,32896,646,30275,Fri Jul 12 01:42:16 +0000 2013,https://t.co/75L3qQUHZz,https://pbs.twimg.com/profile_images/1061824715981877249/eGz4lQob_normal.jpg,"Los Angeles, CA"
28830568,98.5 KLUC,friends,6942,32366,346,69919,Sat Apr 04 17:16:26 +0000 2009,https://t.co/x9V8m3wlYL,https://pbs.twimg.com/profile_images/1181263924898885637/KIEaFgxK_normal.jpg,Vegas Baby!
2701407349,Heroic Hollywood,friends,22,32045,606,183788,Sat Aug 02 17:57:46 +0000 2014,http://t.co/09UIheohfv,https://pbs.twimg.com/profile_images/1151506849918795783/rcXKP6jm_normal.jpg,"Los Angeles, CA"
589345852,College Essay Guy,friends,525,31248,350,23259,Thu May 24 18:58:33 +0000 2012,http://t.co/RseaeLTrfS,https://pbs.twimg.com/profile_images/2450492406/s7kqjsqwiuo4s2ao5bvd_normal.jpeg,"Los Angeles, CA"
